,ME,NH,VT,WCMA,SEMA,NEMA,CT,RI
196,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
197,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
198,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
199,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
200,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
201,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
202,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
203,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
204,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
205,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
206,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
207,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
208,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
209,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
210,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
211,7895.157379032258,2733.075943548387,2542.2645725806456,68.87785080645156,0.0,366.0293266129032,864.2991774193548,8.92605241935484
212,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
213,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
214,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
215,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
216,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
217,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
218,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
219,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
220,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
221,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
222,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
223,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
224,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
225,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
226,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
227,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
228,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
229,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
230,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
231,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
232,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
233,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
234,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
235,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
236,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
237,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
