,Generator,Time,Value,Zones,Type,$/MWh
220,Norden43103NORD1,5,0.0,CT,Oil,93.9832291769834
221,Norden43103NORD1,6,0.0,CT,Oil,93.9832291769834
222,Norden43103NORD1,7,0.0,CT,Oil,93.9832291769834
223,Norden43103NORD1,8,0.0,CT,Oil,93.9832291769834
224,Norden43103NORD1,9,0.0,CT,Oil,93.9832291769834
225,Norden43103NORD1,10,0.0,CT,Oil,93.9832291769834
226,Norden43103NORD1,11,0.0,CT,Oil,93.9832291769834
227,Norden43103NORD1,12,0.0,CT,Oil,93.9832291769834
228,Norden43103NORD1,13,0.0,CT,Oil,93.9832291769834
229,Norden43103NORD1,14,0.0,CT,Oil,93.9832291769834
230,Norden43103NORD1,15,0.0,CT,Oil,93.9832291769834
231,Norden43103NORD1,16,0.0,CT,Oil,93.9832291769834
232,Norden43103NORD1,17,0.0,CT,Oil,93.9832291769834
233,Norden43103NORD1,18,0.0,CT,Oil,93.9832291769834
234,Norden43103NORD1,19,0.0,CT,Oil,93.9832291769834
235,Norden43103NORD1,20,0.0,CT,Oil,93.9832291769834
236,Norden43103NORD1,21,0.0,CT,Oil,93.9832291769834
237,Norden43103NORD1,22,0.0,CT,Oil,93.9832291769834
238,Norden43103NORD1,23,0.0,CT,Oil,93.9832291769834
239,Norden43103NORD1,24,0.0,CT,Oil,93.9832291769834
240,LNG12LNG1,1,0.0,CT,Oil,180.44880294747537
241,LNG12LNG1,2,0.0,CT,Oil,180.44880294747537
242,LNG12LNG1,3,0.0,CT,Oil,180.44880294747537
243,LNG12LNG1,4,0.0,CT,Oil,180.44880294747537
244,LNG12LNG1,5,0.0,CT,Oil,180.44880294747537
245,LNG12LNG1,6,0.0,CT,Oil,180.44880294747537
246,LNG12LNG1,7,0.0,CT,Oil,180.44880294747537
247,LNG12LNG1,8,0.0,CT,Oil,180.44880294747537
248,LNG12LNG1,9,0.0,CT,Oil,180.44880294747537
249,LNG12LNG1,10,0.0,CT,Oil,180.44880294747537
250,LNG12LNG1,11,0.0,CT,Oil,180.44880294747537
251,LNG12LNG1,12,0.0,CT,Oil,180.44880294747537
252,LNG12LNG1,13,0.0,CT,Oil,180.44880294747537
253,LNG12LNG1,14,0.0,CT,Oil,180.44880294747537
254,LNG12LNG1,15,0.0,CT,Oil,180.44880294747537
255,LNG12LNG1,16,0.0,CT,Oil,180.44880294747537
256,LNG12LNG1,17,0.0,CT,Oil,180.44880294747537
257,LNG12LNG1,18,0.0,CT,Oil,180.44880294747537
258,LNG12LNG1,19,0.0,CT,Oil,180.44880294747537
259,LNG12LNG1,20,0.0,CT,Oil,180.44880294747537
260,LNG12LNG1,21,0.0,CT,Oil,180.44880294747537
261,LNG12LNG1,22,0.0,CT,Oil,180.44880294747537
262,LNG12LNG1,23,0.0,CT,Oil,180.44880294747537
263,LNG12LNG1,24,0.0,CT,Oil,180.44880294747537
264,CosCobUN11,1,0.0,CT,Oil,203.58868234918953
265,CosCobUN11,2,0.0,CT,Oil,203.58868234918953
266,CosCobUN11,3,0.0,CT,Oil,203.58868234918953
267,CosCobUN11,4,0.0,CT,Oil,203.58868234918953
268,CosCobUN11,5,0.0,CT,Oil,203.58868234918953
269,CosCobUN11,6,0.0,CT,Oil,203.58868234918953
270,CosCobUN11,7,0.0,CT,Oil,203.58868234918953
271,CosCobUN11,8,0.0,CT,Oil,203.58868234918953
272,CosCobUN11,9,0.0,CT,Oil,203.58868234918953
