,Generator,Time,Value,Zones
11828,EssexJunction19IC6a,21,2.0,VT
11829,EssexJunction19IC6a,22,2.0,VT
11830,EssexJunction19IC6a,23,2.0,VT
11831,EssexJunction19IC6a,24,2.0,VT
11832,EssexJunction19IC8a,1,2.0,VT
11833,EssexJunction19IC8a,2,2.0,VT
11834,EssexJunction19IC8a,3,2.0,VT
11835,EssexJunction19IC8a,4,2.0,VT
11836,EssexJunction19IC8a,5,2.0,VT
11837,EssexJunction19IC8a,6,2.0,VT
11838,EssexJunction19IC8a,7,2.0,VT
11839,EssexJunction19IC8a,8,2.0,VT
11840,EssexJunction19IC8a,9,2.0,VT
11841,EssexJunction19IC8a,10,2.0,VT
11842,EssexJunction19IC8a,11,2.0,VT
11843,EssexJunction19IC8a,12,2.0,VT
11844,EssexJunction19IC8a,13,2.0,VT
11845,EssexJunction19IC8a,14,2.0,VT
11846,EssexJunction19IC8a,15,2.0,VT
11847,EssexJunction19IC8a,16,2.0,VT
11848,EssexJunction19IC8a,17,2.0,VT
11849,EssexJunction19IC8a,18,2.0,VT
11850,EssexJunction19IC8a,19,2.0,VT
11851,EssexJunction19IC8a,20,2.0,VT
11852,EssexJunction19IC8a,21,2.0,VT
11853,EssexJunction19IC8a,22,2.0,VT
11854,EssexJunction19IC8a,23,2.0,VT
11855,EssexJunction19IC8a,24,2.0,VT
11856,EssexJunction19IC6,1,1.0,VT
11857,EssexJunction19IC6,2,1.0,VT
11858,EssexJunction19IC6,3,1.0,VT
11859,EssexJunction19IC6,4,1.0,VT
11860,EssexJunction19IC6,5,1.0,VT
11861,EssexJunction19IC6,6,1.0,VT
11862,EssexJunction19IC6,7,1.0,VT
11863,EssexJunction19IC6,8,1.0,VT
11864,EssexJunction19IC6,9,1.0,VT
11865,EssexJunction19IC6,10,1.0,VT
11866,EssexJunction19IC6,11,1.0,VT
11867,EssexJunction19IC6,12,1.0,VT
11868,EssexJunction19IC6,13,1.0,VT
11869,EssexJunction19IC6,14,1.0,VT
11870,EssexJunction19IC6,15,1.0,VT
11871,EssexJunction19IC6,16,1.0,VT
11872,EssexJunction19IC6,17,1.0,VT
11873,EssexJunction19IC6,18,1.0,VT
11874,EssexJunction19IC6,19,1.0,VT
11875,EssexJunction19IC6,20,1.0,VT
11876,EssexJunction19IC6,21,1.0,VT
11877,EssexJunction19IC6,22,1.0,VT
11878,EssexJunction19IC6,23,1.0,VT
11879,EssexJunction19IC6,24,1.0,VT
11880,NewportDiesels5,1,0.9,VT
11881,NewportDiesels5,2,0.9,VT
11882,NewportDiesels5,3,0.9,VT
11883,NewportDiesels5,4,0.9,VT
11884,NewportDiesels5,5,0.9,VT
11885,NewportDiesels5,6,0.9,VT
11886,NewportDiesels5,7,0.9,VT
11887,NewportDiesels5,8,0.9,VT
11888,NewportDiesels5,9,0.9,VT
11889,NewportDiesels5,10,0.9,VT
11890,NewportDiesels5,11,0.9,VT
11891,NewportDiesels5,12,0.9,VT
11892,NewportDiesels5,13,0.9,VT
11893,NewportDiesels5,14,0.9,VT
11894,NewportDiesels5,15,0.9,VT
11895,NewportDiesels5,16,0.9,VT
11896,NewportDiesels5,17,0.9,VT
11897,NewportDiesels5,18,0.9,VT
11898,NewportDiesels5,19,0.9,VT
11899,NewportDiesels5,20,0.9,VT
11900,NewportDiesels5,21,0.9,VT
11901,NewportDiesels5,22,0.9,VT
11902,NewportDiesels5,23,0.9,VT
11903,NewportDiesels5,24,0.9,VT
11904,WestCharlestonIC3,1,1.4,VT
11905,WestCharlestonIC3,2,1.4,VT
11906,WestCharlestonIC3,3,1.4,VT
11907,WestCharlestonIC3,4,1.4,VT
11908,WestCharlestonIC3,5,1.4,VT
11909,WestCharlestonIC3,6,1.4,VT
11910,WestCharlestonIC3,7,1.4,VT
11911,WestCharlestonIC3,8,1.4,VT
11912,WestCharlestonIC3,9,1.4,VT
11913,WestCharlestonIC3,10,1.4,VT
11914,WestCharlestonIC3,11,1.4,VT
11915,WestCharlestonIC3,12,1.4,VT
11916,WestCharlestonIC3,13,1.4,VT
11917,WestCharlestonIC3,14,1.4,VT
11918,WestCharlestonIC3,15,1.4,VT
11919,WestCharlestonIC3,16,1.4,VT
11920,WestCharlestonIC3,17,1.4,VT
11921,WestCharlestonIC3,18,1.4,VT
11922,WestCharlestonIC3,19,1.4,VT
11923,WestCharlestonIC3,20,1.4,VT
11924,WestCharlestonIC3,21,1.4,VT
11925,WestCharlestonIC3,22,1.4,VT
11926,WestCharlestonIC3,23,1.4,VT
11927,WestCharlestonIC3,24,1.4,VT
11928,EssexJunction19IC8,1,1.0,VT
11929,EssexJunction19IC8,2,1.0,VT
11930,EssexJunction19IC8,3,1.0,VT
11931,EssexJunction19IC8,4,1.0,VT
11932,EssexJunction19IC8,5,1.0,VT
11933,EssexJunction19IC8,6,1.0,VT
11934,EssexJunction19IC8,7,1.0,VT
11935,EssexJunction19IC8,8,1.0,VT
11936,EssexJunction19IC8,9,1.0,VT
11937,EssexJunction19IC8,10,1.0,VT
11938,EssexJunction19IC8,11,1.0,VT
11939,EssexJunction19IC8,12,1.0,VT
11940,EssexJunction19IC8,13,1.0,VT
11941,EssexJunction19IC8,14,1.0,VT
11942,EssexJunction19IC8,15,1.0,VT
11943,EssexJunction19IC8,16,1.0,VT
11944,EssexJunction19IC8,17,1.0,VT
11945,EssexJunction19IC8,18,1.0,VT
11946,EssexJunction19IC8,19,1.0,VT
11947,EssexJunction19IC8,20,1.0,VT
11948,EssexJunction19IC8,21,1.0,VT
11949,EssexJunction19IC8,22,1.0,VT
11950,EssexJunction19IC8,23,1.0,VT
11951,EssexJunction19IC8,24,1.0,VT
11952,BurlingtonGTGT1,1,25.5,VT
11953,BurlingtonGTGT1,2,25.5,VT
11954,BurlingtonGTGT1,3,25.5,VT
11955,BurlingtonGTGT1,4,25.5,VT
11956,BurlingtonGTGT1,5,25.5,VT
11957,BurlingtonGTGT1,6,25.5,VT
11958,BurlingtonGTGT1,7,25.5,VT
11959,BurlingtonGTGT1,8,25.5,VT
11960,BurlingtonGTGT1,9,25.5,VT
11961,BurlingtonGTGT1,10,25.5,VT
11962,BurlingtonGTGT1,11,25.5,VT
11963,BurlingtonGTGT1,12,25.5,VT
11964,BurlingtonGTGT1,13,25.5,VT
11965,BurlingtonGTGT1,14,25.5,VT
11966,BurlingtonGTGT1,15,25.5,VT
11967,BurlingtonGTGT1,16,25.5,VT
11968,BurlingtonGTGT1,17,25.5,VT
11969,BurlingtonGTGT1,18,25.5,VT
11970,BurlingtonGTGT1,19,25.5,VT
11971,BurlingtonGTGT1,20,25.5,VT
11972,BurlingtonGTGT1,21,25.5,VT
11973,BurlingtonGTGT1,22,25.5,VT
11974,BurlingtonGTGT1,23,25.5,VT
11975,BurlingtonGTGT1,24,25.5,VT
11976,SLACK7,1,0.0,VT
11977,SLACK7,2,0.0,VT
11978,SLACK7,3,0.0,VT
11979,SLACK7,4,0.0,VT
11980,SLACK7,5,0.0,VT
11981,SLACK7,6,0.0,VT
11982,SLACK7,7,0.0,VT
11983,SLACK7,8,0.0,VT
11984,SLACK7,9,0.0,VT
11985,SLACK7,10,0.0,VT
11986,SLACK7,11,0.0,VT
11987,SLACK7,12,0.0,VT
11988,SLACK7,13,0.0,VT
11989,SLACK7,14,0.0,VT
11990,SLACK7,15,0.0,VT
11991,SLACK7,16,0.0,VT
11992,SLACK7,17,0.0,VT
11993,SLACK7,18,0.0,VT
11994,SLACK7,19,0.0,VT
11995,SLACK7,20,0.0,VT
11996,SLACK7,21,0.0,VT
11997,SLACK7,22,0.0,VT
11998,SLACK7,23,0.0,VT
11999,SLACK7,24,0.0,VT
12000,Vergennes95,1,2.0,VT
12001,Vergennes95,2,2.0,VT
12002,Vergennes95,3,2.0,VT
12003,Vergennes95,4,2.0,VT
12004,Vergennes95,5,2.0,VT
12005,Vergennes95,6,2.0,VT
12006,Vergennes95,7,2.0,VT
12007,Vergennes95,8,2.0,VT
12008,Vergennes95,9,2.0,VT
12009,Vergennes95,10,2.0,VT
12010,Vergennes95,11,2.0,VT
12011,Vergennes95,12,2.0,VT
12012,Vergennes95,13,2.0,VT
12013,Vergennes95,14,2.0,VT
12014,Vergennes95,15,2.0,VT
12015,Vergennes95,16,2.0,VT
12016,Vergennes95,17,2.0,VT
12017,Vergennes95,18,2.0,VT
12018,Vergennes95,19,2.0,VT
12019,Vergennes95,20,2.0,VT
12020,Vergennes95,21,2.0,VT
12021,Vergennes95,22,2.0,VT
12022,Vergennes95,23,2.0,VT
12023,Vergennes95,24,2.0,VT
12024,VT_hydro,1,0.0,VT
12025,VT_hydro,2,0.0,VT
12026,VT_hydro,3,0.0,VT
12027,VT_hydro,4,0.0,VT
12028,VT_hydro,5,0.0,VT
12029,VT_hydro,6,0.0,VT
12030,VT_hydro,7,0.0,VT
12031,VT_hydro,8,0.0,VT
12032,VT_hydro,9,0.0,VT
12033,VT_hydro,10,0.0,VT
12034,VT_hydro,11,0.0,VT
12035,VT_hydro,12,0.0,VT
12036,VT_hydro,13,0.0,VT
12037,VT_hydro,14,0.0,VT
12038,VT_hydro,15,0.0,VT
12039,VT_hydro,16,0.0,VT
12040,VT_hydro,17,0.0,VT
12041,VT_hydro,18,0.0,VT
12042,VT_hydro,19,0.0,VT
12043,VT_hydro,20,0.0,VT
12044,VT_hydro,21,0.0,VT
12045,VT_hydro,22,0.0,VT
12046,VT_hydro,23,0.0,VT
12047,VT_hydro,24,0.0,VT
12048,Florence2,1,4.6,VT
12049,Florence2,2,4.6,VT
12050,Florence2,3,4.6,VT
12051,Florence2,4,4.6,VT
12052,Florence2,5,4.6,VT
12053,Florence2,6,4.6,VT
12054,Florence2,7,4.6,VT
12055,Florence2,8,4.6,VT
12056,Florence2,9,4.6,VT
12057,Florence2,10,4.6,VT
12058,Florence2,11,4.6,VT
12059,Florence2,12,4.6,VT
12060,Florence2,13,4.6,VT
12061,Florence2,14,4.6,VT
12062,Florence2,15,4.6,VT
12063,Florence2,16,4.6,VT
12064,Florence2,17,4.6,VT
12065,Florence2,18,4.6,VT
12066,Florence2,19,4.6,VT
12067,Florence2,20,4.6,VT
12068,Florence2,21,4.6,VT
12069,Florence2,22,4.6,VT
12070,Florence2,23,4.6,VT
12071,Florence2,24,4.6,VT
12072,EssexJunction19IC5,1,1.0,VT
12073,EssexJunction19IC5,2,1.0,VT
12074,EssexJunction19IC5,3,1.0,VT
12075,EssexJunction19IC5,4,1.0,VT
12076,EssexJunction19IC5,5,1.0,VT
12077,EssexJunction19IC5,6,1.0,VT
12078,EssexJunction19IC5,7,1.0,VT
12079,EssexJunction19IC5,8,1.0,VT
12080,EssexJunction19IC5,9,1.0,VT
12081,EssexJunction19IC5,10,1.0,VT
12082,EssexJunction19IC5,11,1.0,VT
12083,EssexJunction19IC5,12,1.0,VT
12084,EssexJunction19IC5,13,1.0,VT
12085,EssexJunction19IC5,14,1.0,VT
12086,EssexJunction19IC5,15,1.0,VT
12087,EssexJunction19IC5,16,1.0,VT
12088,EssexJunction19IC5,17,1.0,VT
12089,EssexJunction19IC5,18,1.0,VT
12090,EssexJunction19IC5,19,1.0,VT
12091,EssexJunction19IC5,20,1.0,VT
12092,EssexJunction19IC5,21,1.0,VT
12093,EssexJunction19IC5,22,1.0,VT
12094,EssexJunction19IC5,23,1.0,VT
12095,EssexJunction19IC5,24,1.0,VT
12096,NewportDiesels10,1,1.1,VT
12097,NewportDiesels10,2,1.1,VT
12098,NewportDiesels10,3,1.1,VT
12099,NewportDiesels10,4,1.1,VT
12100,NewportDiesels10,5,1.1,VT
12101,NewportDiesels10,6,1.1,VT
12102,NewportDiesels10,7,1.1,VT
12103,NewportDiesels10,8,1.1,VT
12104,NewportDiesels10,9,1.1,VT
12105,NewportDiesels10,10,1.1,VT
12106,NewportDiesels10,11,1.1,VT
12107,NewportDiesels10,12,1.1,VT
12108,NewportDiesels10,13,1.1,VT
12109,NewportDiesels10,14,1.1,VT
12110,NewportDiesels10,15,1.1,VT
12111,NewportDiesels10,16,1.1,VT
12112,NewportDiesels10,17,1.1,VT
12113,NewportDiesels10,18,1.1,VT
12114,NewportDiesels10,19,1.1,VT
12115,NewportDiesels10,20,1.1,VT
12116,NewportDiesels10,21,1.1,VT
12117,NewportDiesels10,22,1.1,VT
12118,NewportDiesels10,23,1.1,VT
12119,NewportDiesels10,24,1.1,VT
12120,AscutneyGT4,1,13.2,VT
12121,AscutneyGT4,2,13.2,VT
12122,AscutneyGT4,3,13.2,VT
12123,AscutneyGT4,4,13.2,VT
12124,AscutneyGT4,5,13.2,VT
12125,AscutneyGT4,6,13.2,VT
12126,AscutneyGT4,7,13.2,VT
12127,AscutneyGT4,8,13.2,VT
12128,AscutneyGT4,9,13.2,VT
12129,AscutneyGT4,10,13.2,VT
12130,AscutneyGT4,11,13.2,VT
12131,AscutneyGT4,12,13.2,VT
12132,AscutneyGT4,13,13.2,VT
12133,AscutneyGT4,14,13.2,VT
12134,AscutneyGT4,15,13.2,VT
12135,AscutneyGT4,16,13.2,VT
12136,AscutneyGT4,17,13.2,VT
12137,AscutneyGT4,18,13.2,VT
12138,AscutneyGT4,19,13.2,VT
12139,AscutneyGT4,20,13.2,VT
12140,AscutneyGT4,21,13.2,VT
12141,AscutneyGT4,22,13.2,VT
12142,AscutneyGT4,23,13.2,VT
12143,AscutneyGT4,24,13.2,VT
12144,Vergennes96,1,2.0,VT
12145,Vergennes96,2,2.0,VT
12146,Vergennes96,3,2.0,VT
12147,Vergennes96,4,2.0,VT
12148,Vergennes96,5,2.0,VT
12149,Vergennes96,6,2.0,VT
12150,Vergennes96,7,2.0,VT
12151,Vergennes96,8,2.0,VT
12152,Vergennes96,9,2.0,VT
12153,Vergennes96,10,2.0,VT
12154,Vergennes96,11,2.0,VT
12155,Vergennes96,12,2.0,VT
12156,Vergennes96,13,2.0,VT
12157,Vergennes96,14,2.0,VT
12158,Vergennes96,15,2.0,VT
12159,Vergennes96,16,2.0,VT
12160,Vergennes96,17,2.0,VT
12161,Vergennes96,18,2.0,VT
12162,Vergennes96,19,2.0,VT
12163,Vergennes96,20,2.0,VT
12164,Vergennes96,21,2.0,VT
12165,Vergennes96,22,2.0,VT
12166,Vergennes96,23,2.0,VT
12167,Vergennes96,24,2.0,VT
12168,EssexJunction19IC7a,1,2.0,VT
12169,EssexJunction19IC7a,2,2.0,VT
12170,EssexJunction19IC7a,3,2.0,VT
12171,EssexJunction19IC7a,4,2.0,VT
12172,EssexJunction19IC7a,5,2.0,VT
12173,EssexJunction19IC7a,6,2.0,VT
12174,EssexJunction19IC7a,7,2.0,VT
12175,EssexJunction19IC7a,8,2.0,VT
12176,EssexJunction19IC7a,9,2.0,VT
12177,EssexJunction19IC7a,10,2.0,VT
12178,EssexJunction19IC7a,11,2.0,VT
12179,EssexJunction19IC7a,12,2.0,VT
12180,EssexJunction19IC7a,13,2.0,VT
12181,EssexJunction19IC7a,14,2.0,VT
12182,EssexJunction19IC7a,15,2.0,VT
12183,EssexJunction19IC7a,16,2.0,VT
12184,EssexJunction19IC7a,17,2.0,VT
12185,EssexJunction19IC7a,18,2.0,VT
12186,EssexJunction19IC7a,19,2.0,VT
12187,EssexJunction19IC7a,20,2.0,VT
12188,EssexJunction19IC7a,21,2.0,VT
12189,EssexJunction19IC7a,22,2.0,VT
12190,EssexJunction19IC7a,23,2.0,VT
12191,EssexJunction19IC7a,24,2.0,VT
12192,NewportDiesels9,1,1.1,VT
12193,NewportDiesels9,2,1.1,VT
12194,NewportDiesels9,3,1.1,VT
12195,NewportDiesels9,4,1.1,VT
12196,NewportDiesels9,5,1.1,VT
12197,NewportDiesels9,6,1.1,VT
12198,NewportDiesels9,7,1.1,VT
12199,NewportDiesels9,8,1.1,VT
12200,NewportDiesels9,9,1.1,VT
12201,NewportDiesels9,10,1.1,VT
12202,NewportDiesels9,11,1.1,VT
12203,NewportDiesels9,12,1.1,VT
12204,NewportDiesels9,13,1.1,VT
12205,NewportDiesels9,14,1.1,VT
12206,NewportDiesels9,15,1.1,VT
12207,NewportDiesels9,16,1.1,VT
12208,NewportDiesels9,17,1.1,VT
12209,NewportDiesels9,18,1.1,VT
12210,NewportDiesels9,19,1.1,VT
12211,NewportDiesels9,20,1.1,VT
12212,NewportDiesels9,21,1.1,VT
12213,NewportDiesels9,22,1.1,VT
12214,NewportDiesels9,23,1.1,VT
12215,NewportDiesels9,24,1.1,VT
12216,NewportDiesels4,1,0.9,VT
12217,NewportDiesels4,2,0.9,VT
12218,NewportDiesels4,3,0.9,VT
12219,NewportDiesels4,4,0.9,VT
12220,NewportDiesels4,5,0.9,VT
12221,NewportDiesels4,6,0.9,VT
12222,NewportDiesels4,7,0.9,VT
12223,NewportDiesels4,8,0.9,VT
12224,NewportDiesels4,9,0.9,VT
12225,NewportDiesels4,10,0.9,VT
12226,NewportDiesels4,11,0.9,VT
12227,NewportDiesels4,12,0.9,VT
12228,NewportDiesels4,13,0.9,VT
12229,NewportDiesels4,14,0.9,VT
12230,NewportDiesels4,15,0.9,VT
12231,NewportDiesels4,16,0.9,VT
12232,NewportDiesels4,17,0.9,VT
12233,NewportDiesels4,18,0.9,VT
12234,NewportDiesels4,19,0.9,VT
12235,NewportDiesels4,20,0.9,VT
12236,NewportDiesels4,21,0.9,VT
12237,NewportDiesels4,22,0.9,VT
12238,NewportDiesels4,23,0.9,VT
12239,NewportDiesels4,24,0.9,VT
12240,EssexJunction19IC5a,1,2.0,VT
12241,EssexJunction19IC5a,2,2.0,VT
12242,EssexJunction19IC5a,3,2.0,VT
12243,EssexJunction19IC5a,4,2.0,VT
12244,EssexJunction19IC5a,5,2.0,VT
12245,EssexJunction19IC5a,6,2.0,VT
12246,EssexJunction19IC5a,7,2.0,VT
12247,EssexJunction19IC5a,8,2.0,VT
12248,EssexJunction19IC5a,9,2.0,VT
12249,EssexJunction19IC5a,10,2.0,VT
12250,EssexJunction19IC5a,11,2.0,VT
12251,EssexJunction19IC5a,12,2.0,VT
12252,EssexJunction19IC5a,13,2.0,VT
12253,EssexJunction19IC5a,14,2.0,VT
12254,EssexJunction19IC5a,15,2.0,VT
12255,EssexJunction19IC5a,16,2.0,VT
12256,EssexJunction19IC5a,17,2.0,VT
12257,EssexJunction19IC5a,18,2.0,VT
12258,EssexJunction19IC5a,19,2.0,VT
12259,EssexJunction19IC5a,20,2.0,VT
12260,EssexJunction19IC5a,21,2.0,VT
12261,EssexJunction19IC5a,22,2.0,VT
12262,EssexJunction19IC5a,23,2.0,VT
12263,EssexJunction19IC5a,24,2.0,VT
12264,EssexJunction19IC7,1,1.0,VT
12265,EssexJunction19IC7,2,1.0,VT
12266,EssexJunction19IC7,3,1.0,VT
12267,EssexJunction19IC7,4,1.0,VT
12268,EssexJunction19IC7,5,1.0,VT
12269,EssexJunction19IC7,6,1.0,VT
12270,EssexJunction19IC7,7,1.0,VT
12271,EssexJunction19IC7,8,1.0,VT
12272,EssexJunction19IC7,9,1.0,VT
12273,EssexJunction19IC7,10,1.0,VT
12274,EssexJunction19IC7,11,1.0,VT
12275,EssexJunction19IC7,12,1.0,VT
12276,EssexJunction19IC7,13,1.0,VT
12277,EssexJunction19IC7,14,1.0,VT
12278,EssexJunction19IC7,15,1.0,VT
12279,EssexJunction19IC7,16,1.0,VT
12280,EssexJunction19IC7,17,1.0,VT
12281,EssexJunction19IC7,18,1.0,VT
12282,EssexJunction19IC7,19,1.0,VT
12283,EssexJunction19IC7,20,1.0,VT
12284,EssexJunction19IC7,21,1.0,VT
12285,EssexJunction19IC7,22,1.0,VT
12286,EssexJunction19IC7,23,1.0,VT
12287,EssexJunction19IC7,24,1.0,VT
12288,ANPBlackstoneEnergyProjectU2,1,289.0,WCMA
12289,ANPBlackstoneEnergyProjectU2,2,289.0,WCMA
12290,ANPBlackstoneEnergyProjectU2,3,289.0,WCMA
12291,ANPBlackstoneEnergyProjectU2,4,289.0,WCMA
12292,ANPBlackstoneEnergyProjectU2,5,289.0,WCMA
12293,ANPBlackstoneEnergyProjectU2,6,289.0,WCMA
12294,ANPBlackstoneEnergyProjectU2,7,289.0,WCMA
12295,ANPBlackstoneEnergyProjectU2,8,289.0,WCMA
12296,ANPBlackstoneEnergyProjectU2,9,289.0,WCMA
12297,ANPBlackstoneEnergyProjectU2,10,289.0,WCMA
12298,ANPBlackstoneEnergyProjectU2,11,289.0,WCMA
12299,ANPBlackstoneEnergyProjectU2,12,289.0,WCMA
12300,ANPBlackstoneEnergyProjectU2,13,289.0,WCMA
12301,ANPBlackstoneEnergyProjectU2,14,289.0,WCMA
12302,ANPBlackstoneEnergyProjectU2,15,289.0,WCMA
12303,ANPBlackstoneEnergyProjectU2,16,289.0,WCMA
12304,ANPBlackstoneEnergyProjectU2,17,289.0,WCMA
12305,ANPBlackstoneEnergyProjectU2,18,289.0,WCMA
12306,ANPBlackstoneEnergyProjectU2,19,289.0,WCMA
12307,ANPBlackstoneEnergyProjectU2,20,289.0,WCMA
12308,ANPBlackstoneEnergyProjectU2,21,289.0,WCMA
12309,ANPBlackstoneEnergyProjectU2,22,289.0,WCMA
12310,ANPBlackstoneEnergyProjectU2,23,289.0,WCMA
12311,ANPBlackstoneEnergyProjectU2,24,289.0,WCMA
12312,SLACK8,1,0.0,WCMA
12313,SLACK8,2,0.0,WCMA
12314,SLACK8,3,0.0,WCMA
12315,SLACK8,4,0.0,WCMA
12316,SLACK8,5,0.0,WCMA
12317,SLACK8,6,0.0,WCMA
12318,SLACK8,7,0.0,WCMA
12319,SLACK8,8,0.0,WCMA
12320,SLACK8,9,0.0,WCMA
12321,SLACK8,10,0.0,WCMA
12322,SLACK8,11,0.0,WCMA
12323,SLACK8,12,0.0,WCMA
12324,SLACK8,13,0.0,WCMA
12325,SLACK8,14,0.0,WCMA
12326,SLACK8,15,0.0,WCMA
12327,SLACK8,16,0.0,WCMA
12328,SLACK8,17,0.0,WCMA
12329,SLACK8,18,0.0,WCMA
12330,SLACK8,19,0.0,WCMA
12331,SLACK8,20,0.0,WCMA
12332,SLACK8,21,0.0,WCMA
12333,SLACK8,22,0.0,WCMA
12334,SLACK8,23,0.0,WCMA
12335,SLACK8,24,0.0,WCMA
12336,PittsfieldGeneratingLPGEN4,1,53.4,WCMA
12337,PittsfieldGeneratingLPGEN4,2,53.4,WCMA
12338,PittsfieldGeneratingLPGEN4,3,53.4,WCMA
12339,PittsfieldGeneratingLPGEN4,4,53.4,WCMA
12340,PittsfieldGeneratingLPGEN4,5,53.4,WCMA
12341,PittsfieldGeneratingLPGEN4,6,53.4,WCMA
12342,PittsfieldGeneratingLPGEN4,7,53.4,WCMA
12343,PittsfieldGeneratingLPGEN4,8,53.4,WCMA
12344,PittsfieldGeneratingLPGEN4,9,53.4,WCMA
12345,PittsfieldGeneratingLPGEN4,10,53.4,WCMA
12346,PittsfieldGeneratingLPGEN4,11,53.4,WCMA
12347,PittsfieldGeneratingLPGEN4,12,53.4,WCMA
12348,PittsfieldGeneratingLPGEN4,13,53.4,WCMA
12349,PittsfieldGeneratingLPGEN4,14,53.4,WCMA
12350,PittsfieldGeneratingLPGEN4,15,53.4,WCMA
12351,PittsfieldGeneratingLPGEN4,16,53.4,WCMA
12352,PittsfieldGeneratingLPGEN4,17,53.4,WCMA
12353,PittsfieldGeneratingLPGEN4,18,53.4,WCMA
12354,PittsfieldGeneratingLPGEN4,19,53.4,WCMA
12355,PittsfieldGeneratingLPGEN4,20,53.4,WCMA
12356,PittsfieldGeneratingLPGEN4,21,53.4,WCMA
12357,PittsfieldGeneratingLPGEN4,22,53.4,WCMA
12358,PittsfieldGeneratingLPGEN4,23,53.4,WCMA
12359,PittsfieldGeneratingLPGEN4,24,53.4,WCMA
12360,ErvingPaperMills1,1,2.5,WCMA
12361,ErvingPaperMills1,2,2.5,WCMA
12362,ErvingPaperMills1,3,2.5,WCMA
12363,ErvingPaperMills1,4,2.5,WCMA
12364,ErvingPaperMills1,5,2.5,WCMA
12365,ErvingPaperMills1,6,2.5,WCMA
12366,ErvingPaperMills1,7,2.5,WCMA
12367,ErvingPaperMills1,8,2.5,WCMA
12368,ErvingPaperMills1,9,2.5,WCMA
12369,ErvingPaperMills1,10,2.5,WCMA
12370,ErvingPaperMills1,11,2.5,WCMA
12371,ErvingPaperMills1,12,2.5,WCMA
12372,ErvingPaperMills1,13,2.5,WCMA
12373,ErvingPaperMills1,14,2.5,WCMA
12374,ErvingPaperMills1,15,2.5,WCMA
12375,ErvingPaperMills1,16,2.5,WCMA
12376,ErvingPaperMills1,17,2.5,WCMA
12377,ErvingPaperMills1,18,2.5,WCMA
12378,ErvingPaperMills1,19,2.5,WCMA
12379,ErvingPaperMills1,20,2.5,WCMA
12380,ErvingPaperMills1,21,2.5,WCMA
12381,ErvingPaperMills1,22,2.5,WCMA
12382,ErvingPaperMills1,23,2.5,WCMA
12383,ErvingPaperMills1,24,2.5,WCMA
12384,PittsfieldGeneratingLPGEN1,1,40.7,WCMA
12385,PittsfieldGeneratingLPGEN1,2,40.7,WCMA
12386,PittsfieldGeneratingLPGEN1,3,40.7,WCMA
12387,PittsfieldGeneratingLPGEN1,4,40.7,WCMA
12388,PittsfieldGeneratingLPGEN1,5,40.7,WCMA
12389,PittsfieldGeneratingLPGEN1,6,40.7,WCMA
12390,PittsfieldGeneratingLPGEN1,7,40.7,WCMA
12391,PittsfieldGeneratingLPGEN1,8,40.7,WCMA
12392,PittsfieldGeneratingLPGEN1,9,40.7,WCMA
12393,PittsfieldGeneratingLPGEN1,10,40.7,WCMA
12394,PittsfieldGeneratingLPGEN1,11,40.7,WCMA
12395,PittsfieldGeneratingLPGEN1,12,40.7,WCMA
12396,PittsfieldGeneratingLPGEN1,13,40.7,WCMA
12397,PittsfieldGeneratingLPGEN1,14,40.7,WCMA
12398,PittsfieldGeneratingLPGEN1,15,40.7,WCMA
12399,PittsfieldGeneratingLPGEN1,16,40.7,WCMA
12400,PittsfieldGeneratingLPGEN1,17,40.7,WCMA
12401,PittsfieldGeneratingLPGEN1,18,40.7,WCMA
12402,PittsfieldGeneratingLPGEN1,19,40.7,WCMA
12403,PittsfieldGeneratingLPGEN1,20,40.7,WCMA
12404,PittsfieldGeneratingLPGEN1,21,40.7,WCMA
12405,PittsfieldGeneratingLPGEN1,22,40.7,WCMA
12406,PittsfieldGeneratingLPGEN1,23,40.7,WCMA
12407,PittsfieldGeneratingLPGEN1,24,40.7,WCMA
12408,EssentialPowerMassachusettsLLC3,1,113.6,WCMA
12409,EssentialPowerMassachusettsLLC3,2,113.6,WCMA
12410,EssentialPowerMassachusettsLLC3,3,113.6,WCMA
12411,EssentialPowerMassachusettsLLC3,4,113.6,WCMA
12412,EssentialPowerMassachusettsLLC3,5,113.6,WCMA
12413,EssentialPowerMassachusettsLLC3,6,113.6,WCMA
12414,EssentialPowerMassachusettsLLC3,7,113.6,WCMA
12415,EssentialPowerMassachusettsLLC3,8,113.6,WCMA
12416,EssentialPowerMassachusettsLLC3,9,113.6,WCMA
12417,EssentialPowerMassachusettsLLC3,10,113.6,WCMA
12418,EssentialPowerMassachusettsLLC3,11,113.6,WCMA
12419,EssentialPowerMassachusettsLLC3,12,113.6,WCMA
12420,EssentialPowerMassachusettsLLC3,13,113.6,WCMA
12421,EssentialPowerMassachusettsLLC3,14,113.6,WCMA
12422,EssentialPowerMassachusettsLLC3,15,113.6,WCMA
12423,EssentialPowerMassachusettsLLC3,16,113.6,WCMA
12424,EssentialPowerMassachusettsLLC3,17,113.6,WCMA
12425,EssentialPowerMassachusettsLLC3,18,113.6,WCMA
12426,EssentialPowerMassachusettsLLC3,19,113.6,WCMA
12427,EssentialPowerMassachusettsLLC3,20,113.6,WCMA
12428,EssentialPowerMassachusettsLLC3,21,113.6,WCMA
